Read_ID,Position,Intensity_A,Intensity_T,Intensity_G,Intensity_C
SRR32125611.1,34,0.40521800483468984,0.2509311308836966,0.12354850578341796,0.22030235849819554
SRR32125611.1,35,0.07440705674606934,0.21070759916275603,0.5618540220770414,0.15303132201413333
SRR32125611.1,36,0.15388116033828542,0.15880659755297108,0.46969767498890763,0.2176145671198359
SRR32125611.1,37,0.4056279869663158,0.17550900697073263,0.18640573846113404,0.23245726760181765
SRR32125611.1,38,0.27573052761567934,0.49423410080063324,0.13296285087292273,0.0970725207107645
SRR32125611.1,39,0.19517192216573517,0.1166370484332164,0.12841779738959805,0.5597732320114505
SRR32125611.1,40,0.2273948040230961,0.4573209863271133,0.14129480963644458,0.17398940001334592
SRR32125611.1,41,0.11753746949977119,0.20877870039629864,0.18526411127327214,0.488419718830658
SRR32125611.1,42,0.22183164936362904,0.23532464906963588,0.06818919084746149,0.47465451071927356
SRR32125611.1,43,0.595393669968416,0.08174427583916717,0.11373617327566954,0.20912588091674728
SRR32125611.1,44,0.1455882166470336,0.08822595049101059,0.5179035007688773,0.2482823320930786
SRR32125611.1,45,0.19738618296940355,0.43326621108397323,0.17536955940796758,0.19397804653865564
SRR32125611.1,46,0.4804364511948075,0.08786003780034819,0.21060910429212779,0.2210944067127165
SRR32125611.1,47,0.0851606840536054,0.5235202659562505,0.2179360913132094,0.17338295867693485
SRR32125611.1,48,0.4962715217601102,0.24251845981135167,0.07470033520421117,0.18650968322432696
SRR32125611.1,49,0.13840423965450682,0.12221240168911453,0.15616371603287402,0.5832196426235047
SRR32125611.1,50,0.12805537528013625,0.07877916665953653,0.6028031277359766,0.19036233032435068
SRR32125611.1,51,0.216142739765075,0.16889205382036881,0.5388491908688414,0.07611601554571473
SRR32125611.1,52,0.15160579532892304,0.16549586553800716,0.45795545069293564,0.22494288844013421
SRR32125611.1,53,0.4463145877984249,0.23299153542411438,0.21317156098910425,0.10752231578835661
SRR32125611.1,54,0.5877424999569197,0.1892596957790973,0.10872729631403757,0.11427050794994532
SRR32125611.1,55,0.20517444487501094,0.4217876018219301,0.13390498217923807,0.23913297112382081
SRR32125611.1,56,0.08024028888369358,0.15930172029776793,0.6451897190106224,0.11526827180791617
SRR32125611.1,57,0.2544260347707591,0.37661980787643706,0.23056572444415765,0.13838843290864622
SRR32125611.1,58,0.2614941160716236,0.0974112503092986,0.5514853464014161,0.08960928721766177
SRR32125611.1,59,0.12398860956620786,0.19905990776736274,0.4432163332480609,0.2337351494183684
SRR32125611.1,60,0.23211330198746338,0.4085672688357848,0.15242001534174937,0.2068994138350024
SRR32125611.1,61,0.13302050724967984,0.18251728220827979,0.4865900944953723,0.197872116046668
SRR32125611.1,62,0.2616192507392883,0.07164428165628192,0.17297462154538643,0.4937618460590433
SRR32125611.1,63,0.1063064373395067,0.43200921072070125,0.2271622248093433,0.23452212713044882
SRR32125611.1,64,0.1580669650007834,0.5410149490051912,0.2384052489017075,0.06251283709231781
SRR32125611.1,65,0.4886939277009489,0.08691295651027847,0.23151115680897177,0.19288195897980076
SRR32125611.1,66,0.2704402852282897,0.5588817237223982,0.06304114408778334,0.10763684696152874
SRR32125611.1,67,0.22210484472871386,0.21194475747995656,0.40251247493281256,0.1634379228585171
SRR32125611.1,68,0.10342736804342148,0.2411834809092251,0.47906113460248245,0.17632801644487106
SRR32125611.1,69,0.08011970209392023,0.19644961059629784,0.18925054685541712,0.5341801404543647
SRR32125611.1,70,0.4048369496435176,0.1841903674445247,0.22433655801575905,0.18663612489619874
SRR32125611.1,71,0.23150348257823056,0.4509477373092601,0.24227192058400984,0.07527685952849957
SRR32125611.1,72,0.1831809773845861,0.48796492039888073,0.12281273932054736,0.2060413628959857
SRR32125611.1,73,0.0633069813685333,0.5192393766065566,0.1934401771747406,0.22401346485016946
SRR32125611.1,74,0.12514547805019102,0.49766957727374583,0.249838201739117,0.12734674293694598
SRR32125611.1,75,0.14438167431180726,0.1850992377944843,0.5762142679280379,0.09430481996567056
SRR32125611.1,76,0.15173514730465898,0.17780682565289085,0.16800958066660698,0.5024484463758432
SRR32125611.1,77,0.21309768782584995,0.19188281761470993,0.4307701815497107,0.16424931300972928
SRR32125611.1,78,0.19310103947957688,0.21971449009061841,0.09663204318551875,0.49055242724428594
SRR32125611.1,79,0.076625547206902,0.5036836972202771,0.20587136555123564,0.21381939002158526
SRR32125611.1,80,0.08532787045639609,0.2519082215434297,0.44314191521316604,0.21962199278700825
SRR32125611.1,81,0.21188588842684628,0.18119464136866037,0.4800353297972816,0.12688414040721172
SRR32125611.1,82,0.5484353238422137,0.13833841607656377,0.2537798725066885,0.0594463875745341
SRR32125611.1,83,0.42720943378392806,0.207203476715668,0.17115366701882076,0.1944334224815832
SRR32125611.1,84,0.2089301142066454,0.2190432676348964,0.1135180595822793,0.45850855857617895
SRR32125611.1,85,0.1886115549793409,0.42548324755017614,0.2278097921657423,0.15809540530474073
SRR32125611.1,86,0.2512957481993674,0.43067265786222425,0.1714514885626395,0.14658010537576888
SRR32125611.1,87,0.20511984285350016,0.44215879042877415,0.08616922097142043,0.26655214574630515
SRR32125611.1,88,0.21373357555931363,0.16953608919645086,0.09230273047648406,0.5244276047677514
SRR32125611.1,89,0.4405498138295598,0.2738103584677853,0.12486833563575872,0.1607714920668963
SRR32125611.1,90,0.46669343191305557,0.12573929584097981,0.21595311953209162,0.19161415271387308
SRR32125611.1,91,0.08787072897800084,0.184457379088755,0.5852630221467985,0.14240886978644557
SRR32125611.1,92,0.5210296418328166,0.16785889074716268,0.20234294945919892,0.10876851796082172
SRR32125611.1,93,0.544986338774655,0.2759971075352716,0.0696274928153239,0.1093890608747495
SRR32125611.1,94,0.24105265951606603,0.1303699438517373,0.48674805283038036,0.14182934380181633
SRR32125611.1,95,0.4544159731103984,0.15701137913488716,0.09189325626797869,0.2966793914867357
SRR32125611.1,96,0.08533865633876013,0.17626406476093698,0.5103320686025933,0.22806521029770968
SRR32125611.1,97,0.20182390180194928,0.5357706143607106,0.08956947366951755,0.17283601016782268
SRR32125611.1,98,0.5712686037891544,0.2881635627260228,0.06545924525647397,0.07510858822834893
SRR32125611.1,99,0.7020242138532105,0.09115165085906561,0.11501392028136732,0.0918102150063567
SRR32125611.1,100,0.2051010434882492,0.09487209379650109,0.48729040315246525,0.21273645956278453
SRR32125611.1,101,0.23289773792507648,0.17018826082588204,0.3647556436285839,0.23215835762045747
SRR32125611.1,102,0.15231342335007694,0.45731961776846625,0.16435570947680786,0.22601124940464898
SRR32125611.1,103,0.2671356873569779,0.09431115617462545,0.10557849769192656,0.5329746587764701
SRR32125611.1,104,0.22114846179089914,0.20034566423087,0.5244007826304722,0.05410509134775865
SRR32125611.1,105,0.31051190494574243,0.1560419434458416,0.44296075430475185,0.09048539730366408
SRR32125611.1,106,0.7028727449896499,0.10097714060862199,0.10461251686911575,0.09153759753261229
SRR32125611.1,107,0.2248952217079412,0.45601830495406076,0.22313090895044185,0.0959555643875563
SRR32125611.1,108,0.20414336873475727,0.5390168852975519,0.13954183921574181,0.11729790675194901
SRR32125611.1,109,0.14206311730580554,0.14347975477443412,0.5112224890534274,0.20323463886633292
SRR32125611.1,110,0.5588659243709833,0.09990704918535354,0.07390854369971053,0.2673184827439527
SRR32125611.1,111,0.21104635313835757,0.06857581933970122,0.18380723527367188,0.5365705922482692
SRR32125611.1,112,0.473740629379408,0.21819104908803147,0.0720997409883834,0.23596858054417705
SRR32125611.1,113,0.19660349509141745,0.48052695855508004,0.09098833886322,0.2318812074902825
SRR32125611.1,114,0.10706066206100144,0.23080267383830022,0.17099954908750006,0.49113711501319823
SRR32125611.1,115,0.1771601436717456,0.22346277946950074,0.1741175005238905,0.42525957633486317
SRR32125611.1,116,0.44688671848375755,0.10502345857945025,0.21335848195209095,0.23473134098470114
SRR32125611.1,117,0.16773844699515097,0.47309982549681784,0.20151308759561612,0.15764863991241515
SRR32125611.1,118,0.2568664725153302,0.3984727707453811,0.155472926461217,0.18918783027807173
SRR32125611.1,119,0.27138262761047943,0.11969810546998162,0.12429791076419644,0.4846213561553425
SRR32125611.1,120,0.4969893702508519,0.1350326877838854,0.14173497121016126,0.2262429707551014
SRR32125611.1,121,0.6346684862134783,0.1136016636971161,0.13695728035281726,0.11477256973658835
SRR32125611.1,122,0.46616644129595347,0.21408757503326542,0.12783242191641997,0.19191356175436117
SRR32125611.1,123,0.1684057291534172,0.5931572014227356,0.15062223832002783,0.08781483110381932
SRR32125611.1,124,0.15902159912266714,0.22315632154739684,0.5468387081349975,0.07098337119493864
SRR32125611.1,125,0.2008462327837538,0.2022689279522567,0.44037485195280635,0.1565099873111833
SRR32125611.1,126,0.23134186068167772,0.42774459688066185,0.2244442344849245,0.11646930795273598
SRR32125611.1,127,0.22240452398057603,0.3769018995660413,0.22581110963539844,0.17488246681798417
SRR32125611.1,128,0.1066009399821726,0.4787338636594489,0.25909276348340166,0.15557243287497685
SRR32125611.1,129,0.21066627767275797,0.1884503626785608,0.4581807913433539,0.1427025683053274
SRR32125611.1,130,0.1312165485172346,0.28677439398800864,0.11356632406422976,0.468442733430527
SRR32125611.1,131,0.26027231986711125,0.20136895574470942,0.0778447372214774,0.460513987166702
SRR32125611.1,132,0.2611967836599076,0.5482905265537196,0.12531896348406157,0.06519372630231134
SRR32125611.1,133,0.2272845545126416,0.12018030037289075,0.5350270086464457,0.11750813646802198
SRR32125611.1,134,0.22431655102855658,0.16428884442983363,0.1889590247485163,0.42243557979309343
SRR32125611.1,135,0.1948532589195993,0.5076882974901252,0.1657610510241837,0.1316973925660918
SRR32125611.1,136,0.23896963818068398,0.4913223668128516,0.09597085931480151,0.17373713569166302
SRR32125611.1,137,0.06692145582423584,0.4959282954153966,0.12616322801137084,0.31098702074899676
SRR32125611.1,138,0.2827073430027367,0.4283474143416359,0.15701195274322702,0.13193328991240047
SRR32125611.1,139,0.292436058834944,0.11104229330504381,0.5173836251876414,0.07913802267237077
SRR32125611.1,140,0.1854468475394226,0.2213649509065502,0.21204986658840744,0.38113833496561983
SRR32125611.1,141,0.18912296748839486,0.571408093173031,0.10245582383380888,0.13701311550476522
SRR32125611.1,142,0.15268529505096884,0.09046279196516864,0.5134546599577026,0.2433972530261601
SRR32125611.1,1,0.10494299310626282,0.19894229603616487,0.20548266129424952,0.4906320495633228
SRR32125611.1,2,0.5693999300401127,0.2413587507063052,0.10829632781170566,0.08094499144187649
SRR32125611.1,3,0.11559147977533582,0.24092487487208883,0.44188558887710777,0.20159805647546752
SRR32125611.1,4,0.0924191328155915,0.1737603438087628,0.09240913466102939,0.6414113887146163
SRR32125611.1,5,0.4822808193688799,0.3056617572094881,0.10715659126050375,0.10490083216112825
SRR32125611.1,6,0.472385317779444,0.1837268457493626,0.11655586910956303,0.22733196736163044
SRR32125611.1,7,0.48174657452758013,0.16798381306404536,0.16545812975482435,0.1848114826535501
SRR32125611.1,8,0.4652473646248488,0.25792243463321046,0.06918123157912207,0.20764896916281864
SRR32125611.1,9,0.15911400538276038,0.22058595648310078,0.5177598405609699,0.10254019757316885
SRR32125611.1,10,0.17327809994613572,0.06709042948304453,0.27487868031365653,0.4847527902571633
SRR32125611.1,11,0.5450155795417955,0.13910400458932118,0.21483016438356883,0.10105025148531445
SRR32125611.1,12,0.23905679990109074,0.07390318279178755,0.4835052881216072,0.20353472918551457
SRR32125611.1,13,0.10314016075462037,0.18906350838829944,0.5343515848898504,0.17344474596722992
SRR32125611.1,14,0.188758887972305,0.1740159375972964,0.20727219150408133,0.42995298292631734
SRR32125611.1,15,0.39601276621553366,0.17762948423820898,0.24422719798999465,0.18213055155626257
SRR32125611.1,16,0.4380609614487934,0.1665723535474642,0.23011026672389592,0.16525641827984652
SRR32125611.1,17,0.5264073792325032,0.15115562798987836,0.24417917125451524,0.07825782152310318
SRR32125611.1,18,0.21908369467888952,0.08125285414457846,0.24211908283346859,0.45754436834306345
SRR32125611.1,19,0.12253779034227535,0.21445043546884243,0.22567320561075785,0.43733856857812436
SRR32125611.1,20,0.5012199170206282,0.21388847659035726,0.21064124849538954,0.074250357893625
SRR32125611.1,21,0.14284465492421136,0.48949032392777875,0.21531125533919762,0.15235376580881224
SRR32125611.1,22,0.2605994051933588,0.4474725283182855,0.07271541603996887,0.21921265044838692
SRR32125611.1,23,0.16690784681831144,0.5522310231890607,0.2135884965976965,0.06727263339493138
SRR32125611.1,24,0.16201435383666932,0.2583201010892176,0.4437082271617141,0.13595731791239885
SRR32125611.1,25,0.506173108839917,0.21002980580644925,0.2016512624910244,0.08214582286260949
SRR32125611.1,26,0.4901433884342963,0.1848791353622312,0.06415007189383448,0.260827404309638
SRR32125611.1,27,0.22675765800837444,0.5706642098194034,0.09598651408656454,0.10659161808565765
SRR32125611.1,28,0.13621054478813843,0.22352206278920592,0.4846376937845516,0.15562969863810408
SRR32125611.1,29,0.21705610818430518,0.22125135579905608,0.49871237280518055,0.06298016321145816
SRR32125611.1,30,0.5131024780208634,0.07071122934116421,0.18675573959115865,0.22943055304681378
SRR32125611.1,31,0.2664802619315724,0.41667020920516284,0.06651569270600281,0.25033383615726185
SRR32125611.1,32,0.2256917655936503,0.1630666297206706,0.4963109205511963,0.11493068413448283
SRR32125611.1,33,0.11918310955759148,0.40784648886988045,0.23696271503001226,0.23600768654251578
SRR32125611.1,34,0.22072301761442456,0.10704769153359464,0.2032369101653723,0.4689923806866085
SRR32125611.1,35,0.49309062075335364,0.19087574564537707,0.08366342314676588,0.23237021045450357
SRR32125611.1,36,0.6826277824223203,0.10883281456963541,0.10990873781652437,0.09863066519152006
SRR32125611.1,37,0.17418336883726204,0.49253704308348656,0.12358265396308021,0.2096969341161712
SRR32125611.1,38,0.13725214192290652,0.2586574619015584,0.1920906770841043,0.41199971909143074
SRR32125611.1,39,0.21318891088570782,0.19036806669211473,0.2248210498412699,0.37162197258090746
SRR32125611.1,40,0.22889163430180834,0.23723243172535974,0.4461208387657382,0.08775509520709367
SRR32125611.1,41,0.5011228977341454,0.219501826634724,0.09521788717665042,0.18415738845448024
SRR32125611.1,42,0.21834978058944302,0.14216485878778387,0.09906848204522929,0.5404168785775438
SRR32125611.1,43,0.2292946966836464,0.1703215313379934,0.21654701979334584,0.3838367521850144
SRR32125611.1,44,0.24035276886337445,0.4935618195550656,0.10502852061558217,0.16105689096597778
SRR32125611.1,45,0.181914023069423,0.4562276836764338,0.1895611725758458,0.17229712067829753
SRR32125611.1,46,0.48749125049431774,0.16980173025346906,0.2356629096686295,0.10704410958358374
SRR32125611.1,47,0.10672389282326954,0.20419937851267714,0.24787609196590027,0.44120063669815307
SRR32125611.1,48,0.11915455706010206,0.6366036972453528,0.10336732721436195,0.1408744184801831
SRR32125611.1,49,0.16393268931889632,0.2579682075387597,0.0778379837058535,0.5002611194364904
SRR32125611.1,50,0.30547851769079104,0.5067911304548349,0.11073589267205639,0.07699445918231768
SRR32125611.1,51,0.23825856581019844,0.454847101293871,0.08212805936945261,0.22476627352647793
SRR32125611.1,52,0.06525681540122191,0.2562957574609742,0.2568348470360085,0.4216125801017955
SRR32125611.1,53,0.1396771607947535,0.4172279274846755,0.21756459309398216,0.22553031862658887
SRR32125611.1,54,0.10942689048512808,0.4714344882978501,0.2802499181935277,0.13888870302349404
SRR32125611.1,55,0.22094887180041478,0.17374102492368096,0.3914889372080856,0.21382116606781879
SRR32125611.1,56,0.5313644415462412,0.13094123133559105,0.08097995967549193,0.25671436744267584
SRR32125611.1,57,0.411308550878847,0.2727287235409595,0.2106091645292563,0.10535356105093727
SRR32125611.1,58,0.44981574879153596,0.18495804385476558,0.21884371953650011,0.14638248781719834
SRR32125611.1,59,0.09193047343469447,0.25726892747251634,0.5086409207266244,0.14215967836616483
SRR32125611.1,60,0.2822903003265254,0.4208520773015129,0.07096834833709321,0.2258892740348685
SRR32125611.1,61,0.1181116241018983,0.434263485900973,0.22413472189976483,0.22349016809736386
SRR32125611.1,62,0.1401452681780755,0.1975253753148412,0.1870516618961143,0.475277694610969
SRR32125611.1,63,0.2533308879367212,0.1917984224034717,0.09875822410908616,0.45611246555072094
SRR32125611.1,64,0.6240551789288517,0.10055411435946218,0.1435492608118277,0.13184144589985847
SRR32125611.1,65,0.17742586971872645,0.08340223735039576,0.5238821748291557,0.21528971810172215
SRR32125611.1,66,0.20252426478566704,0.1906917215412962,0.1931650522186961,0.41361896145434063
SRR32125611.1,67,0.22055315034749318,0.11948579289244066,0.5187236379696063,0.14123741879045987
SRR32125611.1,68,0.18105077225290342,0.08191046055315532,0.22905953471006552,0.5079792324838758
SRR32125611.1,69,0.4842504366548214,0.10164679530645042,0.2061796367460801,0.20792313129264806
SRR32125611.1,70,0.4815864325922845,0.2209331004828841,0.12850077608959676,0.16897969083523456
SRR32125611.1,71,0.5390890427784141,0.2808703768471573,0.09220217929292963,0.08783840108149912
SRR32125611.1,72,0.48972400156521795,0.17576725284375297,0.2434695934937333,0.09103915209729584
SRR32125611.1,73,0.14178642271623376,0.4694196844184907,0.14855642470544936,0.24023746815982627
SRR32125611.1,74,0.17959032131430658,0.19685419342111846,0.5159102101480736,0.10764527511650128
SRR32125611.1,75,0.11119288571812093,0.3035125861014536,0.07020460078728018,0.5150899273931454
SRR32125611.1,76,0.15574823022510403,0.1279135047171647,0.242020803003598,0.47431746205413333
SRR32125611.1,77,0.6249551779723409,0.1602918016463852,0.126395280283527,0.08835774009774687
SRR32125611.1,78,0.14778186767141022,0.5164874850603086,0.13684865961837056,0.19888198764991055
SRR32125611.1,79,0.4275183000931398,0.08538882039680586,0.2810116704541238,0.20608120905593064
SRR32125611.1,80,0.5479852791696784,0.12450915753746666,0.11147655724138102,0.21602900605147396
SRR32125611.1,81,0.21027179290271966,0.16776842678551462,0.4718857939113488,0.15007398640041678
SRR32125611.1,82,0.19222453133852213,0.12514102245606898,0.21065458188402233,0.4719798643213865
SRR32125611.1,83,0.48734555460419804,0.17454015242487564,0.25910164249810513,0.07901265047282122
SRR32125611.1,84,0.14102107813360656,0.1907153929810235,0.10264111949423538,0.5656224093911345
SRR32125611.1,85,0.07202611028793804,0.1692455884060988,0.23950058985754086,0.5192277114484223
SRR32125611.1,86,0.4680448010728495,0.195773185155475,0.11514474353185082,0.22103727023982464
SRR32125611.1,87,0.09575876284505444,0.14345093824871802,0.1725435869980066,0.588246711908221
SRR32125611.1,88,0.4752839549856863,0.11404398821259544,0.26066044921223996,0.15001160758947824
SRR32125611.1,89,0.14033128660385558,0.4755495149447422,0.27278510032939773,0.11133409812200441
SRR32125611.1,90,0.07165643995476358,0.48334536906888204,0.2191628138380115,0.22583537713834306
SRR32125611.1,91,0.2293760620454298,0.12287265623993135,0.124310188274618,0.5234410934400209
SRR32125611.1,92,0.26693810183368427,0.195239085190132,0.1568617156063841,0.38096109736979955
SRR32125611.1,93,0.3133343493655582,0.07602676058543834,0.06927657256837487,0.5413623174806286
SRR32125611.1,94,0.2000340838742813,0.13035746173487608,0.5106708851704492,0.1589375692203934
SRR32125611.1,95,0.2372911406850734,0.4344106589312733,0.23557806001465229,0.09272014036900099
SRR32125611.1,96,0.4581647639522998,0.12010181934121894,0.1802991836419037,0.2414342330645775
SRR32125611.1,97,0.21329159708969767,0.523006740534028,0.07743067792168458,0.1862709844545898
SRR32125611.1,98,0.6985898755102616,0.08246263720113428,0.09365495923623866,0.12529252805236538
SRR32125611.1,99,0.12620816537109933,0.14873978595966117,0.1440128519642576,0.5810391967049818
SRR32125611.1,100,0.2513267561257222,0.45058753506006965,0.08298079386502324,0.21510491494918482
SRR32125611.1,101,0.18496178295515553,0.23068864357930477,0.4658095242741876,0.11854004919135214
SRR32125611.1,102,0.15659870253695035,0.15401484845644248,0.441502157330667,0.24788429167594028
SRR32125611.1,103,0.4198035396627071,0.16396543806429273,0.17357646898590062,0.24265455328709967
SRR32125611.1,104,0.1597108674555136,0.12744172636368264,0.48497078900802437,0.2278766171727794
SRR32125611.1,105,0.48427508365006006,0.2695801614815759,0.0751999527683767,0.17094480209998728
SRR32125611.1,106,0.1894161877179061,0.5031304794819357,0.1691325523409493,0.13832078045920881
SRR32125611.1,107,0.11032886100835296,0.1237399529957154,0.20817082466015274,0.5577603613357789
SRR32125611.1,108,0.18286555415946731,0.1515652679992329,0.15327018069047157,0.5122989971508282
SRR32125611.1,109,0.15071976505757323,0.5906547416222374,0.14403043103756377,0.11459506228262575
SRR32125611.1,110,0.07980848161424701,0.10484527046683521,0.176598912977166,0.6387473349417518
SRR32125611.1,111,0.08589926223346694,0.1332751826474308,0.30594503134757217,0.47488052377153
SRR32125611.1,112,0.5512370623486016,0.07925133831387868,0.15836140330593754,0.21115019603158214
SRR32125611.1,113,0.14921025018969805,0.625894268745189,0.08441539528436914,0.1404800857807438
SRR32125611.1,114,0.48924268569093093,0.207898277720111,0.08801252969516943,0.2148465068937886
SRR32125611.1,115,0.1177083351628629,0.2296341768765663,0.15557512492341347,0.4970823630371573
SRR32125611.1,116,0.47515281364999323,0.25411110806687165,0.1886007392848208,0.08213533899831416
SRR32125611.1,117,0.13749309174828186,0.15993391055326164,0.6142446724632892,0.08832832523516725
SRR32125611.1,118,0.22232396176811975,0.15621808390900865,0.19534448813445976,0.4261134661884119
SRR32125611.1,119,0.25574394434626346,0.20459862204619456,0.14622291979137725,0.39343451381616473
SRR32125611.1,120,0.45786849770157245,0.08202505695800726,0.25242637880791496,0.20768006653250537
SRR32125611.1,121,0.09852105922225535,0.5684391788673548,0.24925522950251228,0.08378453240787746
SRR32125611.1,122,0.18199602754299282,0.1056111971340615,0.4323862320812157,0.2800065432417299
SRR32125611.1,123,0.23321083118691474,0.1924691952653468,0.5070444265390482,0.06727554700869025
SRR32125611.1,124,0.6050343286600381,0.1444744673204946,0.09702568115023207,0.15346552286923507
SRR32125611.1,125,0.5036114924709014,0.06431488434060047,0.3088492184881061,0.12322440470039218
SRR32125611.1,126,0.13928662956620283,0.1600761113775453,0.18700339059010118,0.5136338684661507
SRR32125611.1,127,0.588580978081244,0.10897100977416091,0.19227474586006782,0.11017326628452724
SRR32125611.1,128,0.17628820421106656,0.14202710580026254,0.521945683983979,0.15973900600469196
SRR32125611.1,129,0.1082201635190293,0.15633455215729944,0.5751224407161172,0.1603228436075539
SRR32125611.1,130,0.4977960142986807,0.18919368065187597,0.2116530668278605,0.10135723822158292
SRR32125611.1,131,0.4322627187484449,0.21637823114831092,0.2222473817589565,0.12911166834428778
SRR32125611.1,132,0.2144522537831416,0.20045544893179235,0.15954719062594,0.4255451066591261
SRR32125611.1,133,0.570030114104132,0.1393435794790153,0.17130560696885727,0.11932069944799546
SRR32125611.1,134,0.06551431620548884,0.09246047531088421,0.5547646308882694,0.28726057759535756
SRR32125611.1,135,0.2635593520105601,0.11374245906410625,0.5067235819242182,0.11597460700111538
SRR32125611.1,136,0.49823365210661247,0.1652745902027739,0.09857724513168896,0.23791451255892473
SRR32125611.1,137,0.14592094520779067,0.5001000730456727,0.24478369791006074,0.10919528383647595
SRR32125611.1,138,0.536682469009809,0.1797818423260479,0.135214576823066,0.1483211118410772
SRR32125611.1,139,0.14913545795594796,0.10694077527998717,0.1494804695713954,0.5944432971926694
SRR32125611.1,140,0.5048998268737395,0.2710250208827191,0.08824535399900142,0.13582979824454
SRR32125611.1,141,0.1752240884447727,0.06842566284190062,0.5819034732537508,0.17444677545957582
SRR32125611.1,142,0.19805133679892045,0.1988650587966999,0.44178694632213994,0.1612966580822397
SRR32125611.2,1,0.14010279670534465,0.09922473131688721,0.5335438916361552,0.22712858034161287
SRR32125611.2,2,0.11916019838426657,0.21969873346672184,0.47444571278586334,0.18669535536314835
SRR32125611.2,3,0.15574573239834322,0.4735097783913803,0.23187099865940497,0.1388734905508715
SRR32125611.2,4,0.09710321985612783,0.21277593767305877,0.19822172141929162,0.4918991210515219
SRR32125611.2,5,0.2517718513653508,0.46118253411050486,0.16148151666788504,0.12556409785625924
SRR32125611.2,6,0.1732566784175842,0.171163473682221,0.579147292173952,0.0764325557262429
SRR32125611.2,7,0.5362633056417425,0.07282105252996605,0.10971312808020342,0.28120251374808797
SRR32125611.2,8,0.2556771793265423,0.5801674844197725,0.08680839373019048,0.07734694252349471
SRR32125611.2,9,0.23712281925683817,0.408957349330653,0.202700998251529,0.15121883316097973
SRR32125611.2,10,0.17269040858460538,0.6205042668455075,0.11633621788428346,0.09046910668560378
SRR32125611.2,11,0.1666235476079117,0.18806053528123717,0.11848155265104829,0.5268343644598028
SRR32125611.2,12,0.5621046404968099,0.1268432411713757,0.08771347161979212,0.22333864671202225
SRR32125611.2,13,0.1369409996308789,0.07960365527912253,0.547513111282573,0.23594223380742568
